id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
78e618b9-126c-4c70-8a1c-f4ea520f4795,Luana Mendes,1978-08-01,395.587.496-76,81279378,Porto,SC,Brasil,M,51 4445 9790,39558749676@exemplo.com.br,2024-12-28
553859b8-b471-4244-8ea7-90aa7a8f7ff0,Vinícius Novais,1978-12-30,004.201.289-26,01471432,Gonçalves de Caldeira,MG,Brasil,F,0900 175 4074,00420128926@exemplo.com.br,2025-03-16
b39b632b-f9e5-4cd1-a64e-c04b8ee21ffc,Jade Siqueira,1961-08-03,147.543.338-68,44640-882,Ribeiro,TO,Brasil,M,81 2908 8055,14754333868@exemplo.com.br,2025-12-16
92e71c7c-51a5-4db2-9a9c-0c9688107a4b,Júlia Nascimento,1940-01-12,267.973.949-29,96547-170,Oliveira,AM,Brasil,M,+55 (051) 7249-8790,26797394929@exemplo.com.br,2026-01-06
2e32bcdd-b6a7-4bb9-8012-dd62f2f430b6,Srta. Cecilia Monteiro,1954-10-31,135.428.725-80,58681-727,Cirino do Oeste,PB,Brasil,M,(041) 5258 8542,13542872580@exemplo.com.br,2025-06-04
a83e3689-20cf-413d-9f3d-c7941f00a8f0,Sra. Bella Aragão,1950-07-02,561.834.897-94,28513-373,Machado do Amparo,MG,Brasil,F,+55 (051) 2662 0706,56183489794@exemplo.com.br,2025-11-18
c3c6bd0c-fd29-4585-8370-473a09867b6a,João Miguel Azevedo,2006-05-12,209.352.053-27,38001-573,Pacheco,MA,Brasil,F,84 1998 7899,20935205327@exemplo.com.br,2025-02-19
e1d49228-fece-45d5-b03d-a745d2379db5,Cecília Barros,1952-08-15,951.887.436-08,29521-438,da Luz da Serra,RS,Brasil,F,+55 51 8663 6562,95188743608@exemplo.com.br,2025-11-21
284154a7-e21c-4d8e-ab3f-5b5aae873b76,Valentina Moraes,1978-03-18,006.237.250-67,39763-159,Camargo,SP,Brasil,F,+55 51 1260 2609,00623725067@exemplo.com.br,2024-06-07
e300d2cb-33a0-4600-a41a-546b166f3bc9,Sr. Gustavo da Costa,1967-09-12,547.687.986-09,91681356,Macedo dos Dourados,MT,Brasil,M,+55 (071) 7626-9901,54768798609@exemplo.com.br,2025-04-18
def8eb1e-5420-404a-a699-d41804240700,Lorenzo Costa,1974-12-16,809.811.790-28,58080411,Andrade,TO,Brasil,M,(071) 0379 2551,80981179028@exemplo.com.br,2025-06-04
89112b69-bb00-4407-9632-01a349f90f53,Lorena da Mota,1972-01-24,800.686.848-70,34206-341,Carvalho,AL,Brasil,F,11 3736 0425,80068684870@exemplo.com.br,2025-09-18
9be37c12-18a3-486c-b652-da8a98ea656a,Maria Eduarda Pinto,1979-08-09,181.731.006-76,97739511,Silveira das Pedras,RR,Brasil,M,(084) 0522 6302,18173100676@exemplo.com.br,2024-08-01
a7d9e571-0343-4381-8f19-7c0c7bc31f8b,Isadora Cavalcanti,1982-01-18,317.492.588-33,03448-639,Lima,MA,Brasil,M,+55 (071) 1889-2406,31749258833@exemplo.com.br,2026-05-26
d51c4f0f-b4b6-43c1-b0ea-6965aa0786bc,Dr. João Pedro Pires,1967-02-15,239.943.587-73,46775-802,Cardoso da Serra,PE,Brasil,F,(011) 1709 3895,23994358773@exemplo.com.br,2025-07-10
f8485138-c571-4320-b64c-419ecbc77f8b,Maya Santos,1961-03-22,939.027.094-54,72163504,Vargas,SE,Brasil,F,(041) 8061 0934,93902709454@exemplo.com.br,2025-08-26
e9518a8d-6b20-43e6-8cae-f8b4301cf7d6,Maya Oliveira,1982-04-14,352.412.768-10,08449-626,Cavalcante de Moraes,MG,Brasil,M,(084) 3889 5643,35241276810@exemplo.com.br,2024-06-23
9407cc68-26f9-4be3-a84e-9948a8b9f417,Leandro Abreu,1978-09-14,388.949.067-35,06080260,Aragão do Norte,SP,Brasil,F,71 8940-1739,38894906735@exemplo.com.br,2026-01-08
3b4f61e9-c3b5-48d4-a2cd-6140607ab49d,Srta. Alana Pereira,1954-05-26,449.882.713-89,75664362,Mendonça,RS,Brasil,M,+55 11 8688-8203,44988271389@exemplo.com.br,2026-04-20
47bb716e-232c-4fda-907e-d67d9188ea95,Amanda Nogueira,1951-01-13,344.009.303-34,96525-138,Camargo do Galho,RJ,Brasil,M,31 8255-0529,34400930334@exemplo.com.br,2024-09-25
4ceb5821-1ba4-4179-8249-2557de4a1c78,Sofia Borges,1939-12-05,500.898.486-46,97862-597,Campos,RJ,Brasil,F,+55 71 6684 1914,50089848646@exemplo.com.br,2024-12-06
1fd422c3-1b5f-463e-b374-fb7516895df3,Gabrielly Marques,2000-09-01,696.708.285-69,53542-637,da Paz de Mendes,GO,Brasil,F,61 7549-2418,69670828569@exemplo.com.br,2026-02-19
4b990b19-2e34-49da-a910-cfba48a535b2,Bruno Carvalho,1955-12-14,132.715.682-69,55258-075,Câmara da Serra,AL,Brasil,F,(031) 8601-2824,13271568269@exemplo.com.br,2025-11-17
6c7c3a60-c6ce-4abf-9129-45d3ef4c8dfd,Maria Laura Cirino,2007-02-01,739.910.094-64,28166-816,Nogueira,MG,Brasil,M,(071) 2138-1096,73991009464@exemplo.com.br,2024-07-18
e6b47730-3e02-46fa-a831-84e3682bd335,Srta. Melina da Rosa,1992-05-29,566.772.651-92,44423717,da Cruz do Campo,RN,Brasil,F,+55 41 4914-5159,56677265192@exemplo.com.br,2026-01-30
50da5a67-1465-49fc-a1ed-360335eea94e,Rafaela Pereira,1959-07-06,965.365.269-92,29304-221,da Luz da Serra,PB,Brasil,F,11 6992-8246,96536526992@exemplo.com.br,2026-04-17
b5d90e8b-8568-4c64-ae79-26e8f6ca1feb,Ísis Azevedo,1980-02-07,106.144.577-15,58455174,Moreira,RN,Brasil,F,+55 (084) 3726-2661,10614457715@exemplo.com.br,2025-02-01
48c1875a-8201-4ce3-adf2-b5d9fe1d8976,Dr. José Pedro Araújo,2003-01-14,396.658.390-73,68428-622,Castro,SP,Brasil,M,+55 41 5414-9380,39665839073@exemplo.com.br,2024-09-09
bfcaa5c8-8652-4015-8e44-570a84d816ad,Srta. Ágatha Sá,1963-11-10,733.143.361-24,79551-897,Fernandes das Flores,MA,Brasil,F,(041) 4222-5065,73314336124@exemplo.com.br,2025-11-20
f1835dad-bd64-4195-8372-dc22c90409b9,Calebe Fogaça,1967-06-01,028.522.340-76,28413059,Leão,PI,Brasil,M,0500-874-1819,02852234076@exemplo.com.br,2025-06-09
282d04df-fa21-4d9f-bb72-0ba6620dd51d,Thiago Silveira,1942-12-17,434.290.743-67,10170956,da Paz Verde,DF,Brasil,M,+55 71 4447-9688,43429074367@exemplo.com.br,2024-12-22
de80d09f-34f9-494d-8b91-ef592bae78da,Sr. Arthur Albuquerque,1974-04-01,012.781.299-52,39880-048,Vargas,AP,Brasil,M,(081) 8372 6517,01278129952@exemplo.com.br,2024-06-14
d4f80bde-6541-4187-9a7b-c8f5c11e53cc,Sr. Luiz Felipe da Mota,1988-03-19,381.561.443-59,66010-553,da Rosa,GO,Brasil,M,(071) 2956-6314,38156144359@exemplo.com.br,2026-03-07
d2cf65aa-ee79-4b8b-ae1c-b84111d87248,Apollo Novaes,1977-10-27,897.301.411-01,90704740,Gonçalves,RN,Brasil,F,(081) 2892-7388,89730141101@exemplo.com.br,2025-01-01
c05c45ee-16d4-46b7-a81c-502cb440f0e8,Isabelly Sampaio,1954-08-31,781.574.616-79,52962-103,Macedo,RN,Brasil,F,+55 84 0544-1951,78157461679@exemplo.com.br,2024-06-09
5497e43b-6ebf-47fa-86b4-419009a54b48,Srta. Brenda Sousa,1948-01-26,832.388.335-31,47937149,Pastor,SC,Brasil,M,+55 (011) 9910-9479,83238833531@exemplo.com.br,2025-07-07
64c15331-b229-49b6-82de-1828d9365838,João Felipe Monteiro,1943-03-20,007.735.219-93,04956-274,Fernandes,TO,Brasil,M,(081) 8143-9042,00773521993@exemplo.com.br,2025-10-28
10f3550e-4f75-43d7-a176-bc25f32585e7,José Freitas,1942-12-06,778.247.710-58,51556806,Sousa da Prata,MT,Brasil,F,+55 84 7005-5067,77824771058@exemplo.com.br,2025-03-14
663107fd-c2c5-4b8a-a9dd-297e813d7a9e,Carolina Ribeiro,2001-06-13,394.680.897-22,37331-774,da Rosa da Mata,AC,Brasil,M,+55 61 5592 9919,39468089722@exemplo.com.br,2025-08-21
1f462eb6-41bf-44a9-9b12-0a8387ec1d18,Luiza da Costa,1992-04-29,084.481.036-53,44777-076,Garcia das Flores,SE,Brasil,F,+55 31 8766-3748,08448103653@exemplo.com.br,2024-09-01
67714487-cc70-405a-a4fe-64d07e804f9a,Dra. Ana Lívia Machado,1959-03-05,133.149.273-71,26576411,Ramos da Mata,MA,Brasil,M,0900-178-1061,13314927371@exemplo.com.br,2025-06-03
be4bccdc-7289-4c3d-b56c-8d9054fbf3cb,Maria Sophia Ribeiro,1963-01-20,557.309.618-90,63940-268,Machado,MT,Brasil,M,0900-141-7852,55730961890@exemplo.com.br,2025-11-24
5c51f681-6c9f-4944-a0f4-09bcd0958850,Dr. Arthur Gabriel Viana,1996-06-17,302.830.678-12,04574-569,Rodrigues da Serra,RR,Brasil,M,61 9068 3327,30283067812@exemplo.com.br,2024-07-26
a4641447-38e7-463a-ad94-e7842b686eb8,Thomas Pereira,2006-10-21,559.675.402-18,59742445,Borges do Amparo,RR,Brasil,M,+55 (061) 3939 2218,55967540218@exemplo.com.br,2025-12-01
c6ff3506-ed29-4fe2-85c9-68fdbd14059a,Letícia Dias,1982-06-04,890.352.794-26,56147-611,Barbosa,AP,Brasil,F,+55 (081) 2112-3981,89035279426@exemplo.com.br,2025-04-09
9a35605a-c301-4e58-95f8-651a458f4cfe,Ana Júlia Sampaio,1966-04-17,230.979.346-82,09156924,Silva do Amparo,CE,Brasil,F,+55 61 6194 2676,23097934682@exemplo.com.br,2026-02-20
7b34f40c-130d-4f11-a688-d3bffc35ffe0,Anthony Gabriel Caldeira,1997-09-13,388.722.091-49,43550703,Marques de Caldeira,PE,Brasil,M,+55 84 9035 0397,38872209149@exemplo.com.br,2024-07-23
b1a41648-b9de-4165-9925-177d792a8c36,Sofia Porto,1981-03-13,513.367.460-73,08567502,Porto,RR,Brasil,M,+55 (041) 0167-9961,51336746073@exemplo.com.br,2025-04-20
e52714d5-5f38-4ff5-a210-2deebcded850,Felipe Dias,1975-03-31,861.485.791-91,43888-009,Sá da Serra,AC,Brasil,F,+55 (081) 6665 3140,86148579191@exemplo.com.br,2025-01-03
d18adaa1-8afc-496c-89e9-adab046aa67a,Maria Luiza Costela,1984-09-09,453.063.420-34,24375-606,Camargo de Minas,RS,Brasil,M,(081) 9906-3350,45306342034@exemplo.com.br,2024-07-30
439d01d7-9896-46b4-bdba-753793c10aa6,Guilherme Dias,1955-07-17,417.757.925-95,14879676,Pinto,PR,Brasil,F,+55 84 9295 2325,41775792595@exemplo.com.br,2026-02-05
cb9314c2-92df-4031-8c7b-730ebcc69009,Nicole Sales,1999-02-23,418.178.420-74,67718481,Sampaio,RR,Brasil,M,11 4239-2046,41817842074@exemplo.com.br,2024-11-26
76de7a23-0e75-4310-8441-3c422ea98997,Isaque Ribeiro,1957-02-18,132.895.901-96,63642852,Cirino,BA,Brasil,F,+55 21 1560-6395,13289590196@exemplo.com.br,2024-12-12
ea6c0ac7-fe4b-46fc-8038-8d12f130dc1d,Srta. Júlia Campos,1995-08-23,112.752.874-26,75479627,Fogaça,PA,Brasil,M,+55 61 8530-3788,11275287426@exemplo.com.br,2025-10-16
9eb88077-e285-4d7f-b4d5-530cbd5e977e,Sra. Maria Julia Machado,1986-02-01,636.962.216-67,29445030,Novaes da Prata,AC,Brasil,M,(071) 2153-6691,63696221667@exemplo.com.br,2025-07-21
e6191d4f-6949-469c-8337-1ea32333eaa1,Dr. Benjamim Andrade,1972-08-04,527.480.396-89,44410-991,Silva de Sales,CE,Brasil,F,+55 (021) 3125-7788,52748039689@exemplo.com.br,2026-05-10
ba0ee64b-bbe3-4863-a7db-ac880eb23c61,Ísis Martins,1937-07-09,543.744.157-98,47995-641,Sousa Verde,SE,Brasil,F,+55 41 2221 4306,54374415798@exemplo.com.br,2024-10-24
ae57316f-8609-4987-b064-118e49b502ca,Erick Monteiro,1959-02-03,842.749.195-12,24328506,Siqueira,PB,Brasil,F,71 0537 2037,84274919512@exemplo.com.br,2025-12-08
d185b029-c589-4015-9070-479e222024f9,João Felipe Pereira,1999-09-14,367.508.286-56,10222226,Nogueira de Cunha,SP,Brasil,F,+55 (071) 3790-9741,36750828656@exemplo.com.br,2025-04-29
360e3ef6-0196-4327-a3cc-f9628e4ff8bc,Isabel Leão,1998-03-26,800.041.693-75,76697524,Santos,SC,Brasil,F,+55 (071) 2613 4418,80004169375@exemplo.com.br,2025-03-23
7fc7ee01-da1f-4f66-91e5-a2ee2321cd1a,Lívia da Rosa,1987-10-10,776.088.558-32,19140976,Jesus,ES,Brasil,F,+55 41 2032 3690,77608855832@exemplo.com.br,2026-05-28
44d84199-9a5d-4095-991c-b4ee219542c9,Fernando Gomes,1967-11-11,107.849.516-85,48718-184,Leão do Galho,RR,Brasil,F,+55 (081) 1499 6929,10784951685@exemplo.com.br,2024-11-13
9ebbb7ee-298e-45a8-9d85-44b29a1b96a2,Henrique da Cruz,2006-05-15,086.672.147-91,67854-855,Câmara,RJ,Brasil,M,(051) 7216 6740,08667214791@exemplo.com.br,2025-02-24
7434364c-6927-44a5-9ae9-561a9a9af06c,Antony Pacheco,1955-11-22,668.063.865-64,63426-175,da Costa,DF,Brasil,M,+55 (051) 5116-4349,66806386564@exemplo.com.br,2025-07-29
68142d27-f96f-42b2-a829-ab9335e3f094,Guilherme Castro,1967-05-17,179.017.833-60,89063-404,Leão Paulista,RJ,Brasil,F,(011) 8329-9300,17901783360@exemplo.com.br,2025-08-09
63d44cd7-7e0d-411f-9b6a-d99a94db5b87,Isis Vasconcelos,1937-09-13,149.288.625-09,09357-595,Fogaça,AC,Brasil,F,+55 61 0485 5506,14928862509@exemplo.com.br,2024-08-23
cf424e7f-6269-4434-be9d-a9ad5ff16f55,Diogo Carvalho,1952-12-06,493.180.112-02,60539405,Rios de Goiás,MG,Brasil,F,+55 41 9029 4178,49318011202@exemplo.com.br,2024-06-29
fda7f30d-45f9-407f-8af5-ff093e941505,Samuel da Mata,1957-05-03,813.896.468-32,79901-292,Viana,SC,Brasil,M,21 9030-7364,81389646832@exemplo.com.br,2026-05-01
c9a2af9f-ff4b-4231-a236-7243c54f8db6,Dom Cardoso,1987-09-15,743.506.238-50,93147-525,Ramos Verde,PE,Brasil,M,(081) 2418 9758,74350623850@exemplo.com.br,2025-11-21
c9343359-fee6-4dd7-98d3-d6408acb5931,Enzo Gabriel Costa,1989-10-27,075.390.008-19,58012-749,Andrade do Campo,CE,Brasil,M,+55 (031) 9917 4339,07539000819@exemplo.com.br,2025-03-24
ca999c2e-d00e-4176-a8ef-7d650173a2c6,Cauã Santos,1968-05-27,835.887.296-51,14330959,Monteiro do Oeste,PB,Brasil,M,+55 71 3306-1952,83588729651@exemplo.com.br,2024-10-12
6011f122-9d3d-4171-8592-26dae2e11a5e,Sr. Luiz Felipe Cavalcante,1937-10-10,461.560.776-93,17930213,Moreira,TO,Brasil,M,51 0609 0142,46156077693@exemplo.com.br,2026-05-12
44fe7a47-9ff4-4177-8a8a-feaef46c6f55,Maria Flor Macedo,1977-04-08,951.995.594-88,79447-067,Viana,RO,Brasil,F,31 1524 0903,95199559488@exemplo.com.br,2025-11-10
e79ed77e-4867-40df-b4af-84935adde329,Maria Cecília Lima,1984-01-20,674.548.300-54,65035502,Macedo das Pedras,MG,Brasil,M,+55 (061) 3132-8195,67454830054@exemplo.com.br,2026-04-22
ba62b675-93e3-41dd-8baf-1a6a39512135,Alícia Nunes,1936-08-02,000.580.190-34,04502797,Pimenta,PA,Brasil,F,+55 11 6048 7047,00058019034@exemplo.com.br,2026-03-03
730e45f4-4fb8-45af-9b0d-d448fe03e3e7,Marcos Vinicius Fernandes,1998-09-14,243.698.185-94,30304-704,Cardoso da Serra,GO,Brasil,M,81 9908-9285,24369818594@exemplo.com.br,2024-07-30
4121e0f4-1d07-4aeb-9a4c-665b09800a32,Dr. André Cavalcante,1947-06-09,181.246.864-00,85580-022,Fogaça da Serra,CE,Brasil,F,21 5190-5188,18124686400@exemplo.com.br,2024-10-02
47d03374-d362-433e-8b93-3c4673b7e039,João Miguel Albuquerque,1976-05-16,186.025.719-20,84008497,Dias,MG,Brasil,F,+55 (021) 3993-5520,18602571920@exemplo.com.br,2025-07-15
cd0a1793-bd09-40a3-96b7-23d9ae5dc842,Camila Castro,1958-08-07,661.162.826-78,21886-114,Azevedo,PA,Brasil,M,(061) 9776 8465,66116282678@exemplo.com.br,2025-02-20
95883505-cfe4-41e2-bcb5-84a6d302aa88,Apollo Ramos,1999-03-25,932.678.407-46,77094372,Teixeira do Galho,MT,Brasil,F,(081) 2683 1623,93267840746@exemplo.com.br,2024-08-09
d0e1c091-a9b1-4253-ab80-568d50bb963c,João Pastor,1994-07-20,185.738.329-71,85225-031,Aparecida de Cunha,SC,Brasil,F,+55 (021) 2581 6448,18573832971@exemplo.com.br,2026-03-18
40d3a727-707b-464a-b011-3a1f85ad804c,Lucca Monteiro,1958-02-19,053.355.089-38,45056-682,da Rocha,MG,Brasil,F,(061) 4320-7578,05335508938@exemplo.com.br,2025-05-05
ab884498-d989-455c-91d6-fe3b2d732052,Sofia Lima,1952-09-04,213.551.713-51,57049795,da Paz,SC,Brasil,M,71 4230 5514,21355171351@exemplo.com.br,2025-04-20
d92ac22e-6432-4909-916b-81090efdb8e5,Ana Clara Barros,2004-07-07,577.847.014-29,54482822,da Rosa das Pedras,AC,Brasil,F,+55 (051) 9109-0695,57784701429@exemplo.com.br,2026-01-12
3f26a2dc-230e-4103-8c2f-e834e111e671,Beatriz das Neves,1999-05-12,634.075.966-88,31211-175,Silva do Sul,MG,Brasil,F,51 9225 6343,63407596688@exemplo.com.br,2025-07-26
4cb91f76-b6b7-4911-8cb1-5c75752bfb1e,Benjamin Duarte,1946-04-03,166.417.056-00,17043259,Carvalho,MS,Brasil,F,71 9685-0415,16641705600@exemplo.com.br,2026-01-21
118af446-4cdc-4a51-9aae-9948adc340b2,Vitor Gabriel Fernandes,2006-10-20,292.254.882-32,24314914,Costa Grande,PA,Brasil,M,+55 41 0901-1295,29225488232@exemplo.com.br,2024-08-09
db17d5cc-7b2e-4424-974f-2e88badf6a7f,Diogo Nascimento,1967-09-08,544.220.704-44,60569391,Sousa do Oeste,PB,Brasil,M,+55 (071) 1852-4697,54422070444@exemplo.com.br,2026-01-02
98d706ad-7b5f-4b7c-9572-0b5adee74f96,Luiz Otávio Vasconcelos,1943-06-05,956.793.900-32,37027-363,Azevedo,SC,Brasil,F,+55 41 6092-3061,95679390032@exemplo.com.br,2024-07-09
4702fb9d-2637-42bc-bec0-2ac532b0b83a,Luiz Henrique Casa Grande,1948-03-22,500.920.493-28,42047-621,Aparecida,BA,Brasil,F,21 1165-8924,50092049328@exemplo.com.br,2025-04-01
f9e8283b-f5bf-4d9e-bd40-aef9c068a880,Clara Moraes,1975-06-13,462.466.748-08,92528-554,Machado de Goiás,RR,Brasil,M,+55 (084) 8687 6680,46246674808@exemplo.com.br,2024-07-17
af13befc-eca9-4ece-ae13-2fa4fc5cf38b,Bella Ferreira,1959-10-15,362.373.967-93,61833-815,da Luz da Serra,PR,Brasil,F,31 5194-5396,36237396793@exemplo.com.br,2025-01-23
85a2a3c8-a386-4f79-a267-333927a3e7c1,Maria Flor Pinto,1979-02-15,545.640.393-62,91852607,Gomes Alegre,PB,Brasil,F,+55 61 3319 3206,54564039362@exemplo.com.br,2025-01-19
0388eaf9-0057-4bc0-9f92-eb030798bd54,Sra. Rebeca da Rosa,1995-03-04,186.008.225-29,67363-693,Azevedo,PE,Brasil,F,+55 (021) 3192 7053,18600822529@exemplo.com.br,2024-11-02
2c33df25-f299-4653-915b-a61447dbc047,Lara Abreu,1989-10-29,434.367.431-66,59826199,Siqueira da Prata,RR,Brasil,M,81 8023 1863,43436743166@exemplo.com.br,2024-09-08
2c215bac-f2c5-48b6-a1bf-29797893e8f2,Matteo Freitas,1954-07-10,874.138.018-42,34088-359,Almeida de Silva,PE,Brasil,M,(041) 7461-8710,87413801842@exemplo.com.br,2026-04-06
e4e68e6b-8bb1-4d9d-b8d2-b8f7c39c9a5d,Ana Carolina Ramos,2008-03-14,762.237.807-90,37381514,Moura,AM,Brasil,M,+55 (041) 0246 1048,76223780790@exemplo.com.br,2025-06-30
b06deb61-76a2-4403-abf7-245b5b827ffb,Benicio Rocha,1940-11-18,485.109.398-90,22088-533,Pimenta de da Rosa,PA,Brasil,M,+55 31 2385 3680,48510939890@exemplo.com.br,2025-06-03
f77a40da-0d80-49da-a2cc-ac4e126b8f1b,Valentina Leão,1951-03-09,832.930.918-87,08234-710,Cirino de Goiás,DF,Brasil,M,+55 61 1529-6254,83293091887@exemplo.com.br,2024-08-20
f25a2c1e-a4b5-4282-87fb-20a41e7b7763,Breno da Cruz,2006-07-05,343.508.426-60,63802507,da Paz da Mata,RJ,Brasil,F,+55 (081) 2543 6526,34350842660@exemplo.com.br,2024-08-13
10d77d09-6bdc-447c-8f58-a527e3a9ea53,Luara Carvalho,2002-04-07,338.294.526-75,12443-521,Pacheco do Campo,PI,Brasil,M,+55 31 9105-6097,33829452675@exemplo.com.br,2025-09-21
cadad20c-d352-4708-be46-9a7f3352154d,Otto Almeida,1981-03-07,686.197.088-52,27528061,da Paz,MS,Brasil,F,+55 (084) 0507-9869,68619708852@exemplo.com.br,2026-04-26
7c7d11d3-d533-420f-bbc2-4457a1ea52b4,Ravi da Luz,1993-08-12,851.772.484-32,19547817,Fernandes,RN,Brasil,M,(031) 3746 2386,85177248432@exemplo.com.br,2026-01-31
4150eae2-e634-4957-a334-5a39d7d5bb04,Sophie Correia,2007-12-31,227.877.453-26,97566-704,Pacheco Verde,RR,Brasil,M,+55 84 3723-9100,22787745326@exemplo.com.br,2026-04-10
e2d82329-7d81-439f-bcc2-9ba6117ca0d3,Beatriz Farias,2001-10-15,576.543.404-36,96001-190,Ramos Verde,RR,Brasil,F,(081) 2130 7763,57654340436@exemplo.com.br,2024-09-24
d8c7968a-432e-4906-abdf-4f1dc7b41b17,Maria Flor Aragão,1978-05-13,375.584.161-11,40507-560,Novaes de Minas,SC,Brasil,F,+55 (041) 6438-5806,37558416111@exemplo.com.br,2024-06-14
1c152b61-ac4a-48d8-8cc8-756b9c4b6e65,Enrico Costa,1978-08-10,962.713.537-18,72073892,Moreira,RJ,Brasil,F,+55 (061) 3384-7409,96271353718@exemplo.com.br,2024-11-16
c96ee5de-47c9-4a6e-870e-03d8a007b020,Maria Julia Aragão,1999-12-08,158.054.206-04,42979-638,Fernandes,BA,Brasil,M,(084) 4829 4380,15805420604@exemplo.com.br,2026-03-18
583cf066-35cc-4965-939e-3a298ddd2029,Luiz Miguel Carvalho,1936-09-21,213.276.536-47,07837579,Correia,MT,Brasil,F,(084) 7924 8850,21327653647@exemplo.com.br,2025-01-18
b7edfc69-e036-404b-83d4-922c8ee651eb,Zoe Albuquerque,1998-04-18,852.882.044-07,85942260,da Luz,PE,Brasil,M,(081) 9064 5929,85288204407@exemplo.com.br,2024-08-30
bb6e06dd-727f-4900-8cf9-cceb428fd5c0,Benício Albuquerque,1996-01-11,510.475.645-23,17003-767,Moura de Goiás,MG,Brasil,M,61 6432-1097,51047564523@exemplo.com.br,2025-03-20
c8cb2ea6-c1d0-4995-9bd6-042ed3e13fd7,Maria Barros,1941-12-25,610.819.700-98,97298-724,Siqueira dos Dourados,AM,Brasil,M,+55 (021) 6684 7985,61081970098@exemplo.com.br,2026-05-10
51cdb9dd-a2aa-4bc0-b90b-795b85318eaa,Ana Gomes,1964-10-13,466.925.225-85,75995-389,Barbosa de Goiás,BA,Brasil,F,(031) 7609-7314,46692522585@exemplo.com.br,2025-10-28
5852879f-8392-4552-91df-02e14b3db70c,Caroline Cunha,1993-02-20,807.432.178-49,49992806,Martins do Oeste,MG,Brasil,F,(051) 8479 4918,80743217849@exemplo.com.br,2025-03-16
1d8d85c8-71e9-4433-8303-ca4c13b56f54,Lucas Gabriel Peixoto,1974-05-28,286.970.885-82,12461982,Jesus,SC,Brasil,F,(051) 0504-0587,28697088582@exemplo.com.br,2025-01-28
3c18e5a6-514d-4335-8c1c-bb1aa3817c80,Arthur da Rocha,1940-11-29,335.520.862-05,83088-490,Machado Verde,PA,Brasil,M,+55 41 5623 7341,33552086205@exemplo.com.br,2025-12-22
a1a6c549-33d5-468f-a76e-f8adfef4a702,Gabriel da Mota,1944-08-22,663.754.254-91,11302-810,Martins Verde,PR,Brasil,M,+55 31 0269-8924,66375425491@exemplo.com.br,2026-03-02
07b3afa8-3f92-4818-8f87-e035d3efc837,Srta. Amanda Pimenta,1944-01-06,987.535.668-71,66024-716,Siqueira,RS,Brasil,F,+55 11 6295 2406,98753566871@exemplo.com.br,2026-03-01
8e1a98f4-4e74-4466-908b-424479ccbdbf,Srta. Ana Júlia da Conceição,1943-09-24,790.884.258-19,20014-279,Ribeiro do Campo,TO,Brasil,F,+55 (051) 5415 9592,79088425819@exemplo.com.br,2026-03-02
de25e728-a5d6-47c7-9546-faf72e1fce91,Sr. João Vitor Sampaio,1990-05-15,149.213.966-67,42868612,da Costa,PI,Brasil,F,+55 (011) 7618 5616,14921396667@exemplo.com.br,2024-10-25
b2bc3eec-e979-4d4e-a3c0-e3296cb12b35,Yuri Fogaça,1997-09-04,341.018.651-28,11558642,da Mota Paulista,DF,Brasil,M,(061) 7684-7970,34101865128@exemplo.com.br,2024-08-30
7ce43d71-35c4-43bf-adb2-fe760fd35ce8,João Gabriel Mendes,1973-05-31,167.822.224-33,99851571,Silveira,RN,Brasil,F,+55 (011) 4885-1012,16782222433@exemplo.com.br,2025-08-29
8e1316bb-f3d2-4f51-850e-d4bb884d5e05,Srta. Heloísa Aparecida,1974-10-13,670.232.651-52,96793618,da Conceição,AP,Brasil,M,51 7818 3451,67023265152@exemplo.com.br,2024-12-04
0b05d9c2-b3c2-4373-bec3-668b620c5fd9,Yuri Marques,1985-06-03,572.900.012-60,54970367,Camargo,DF,Brasil,F,+55 71 2860-0624,57290001260@exemplo.com.br,2025-08-28
211f906b-1a1b-44f2-b7c0-e0ee251b595c,Ana Luiza Montenegro,1937-07-02,354.716.245-09,99804-064,Moraes de da Conceição,RS,Brasil,F,61 0643-6539,35471624509@exemplo.com.br,2024-11-11
323be414-215e-4eb4-be08-3cc74a89def0,Luiz Henrique Duarte,1943-04-04,682.164.906-60,41767444,Cavalcanti,DF,Brasil,F,0900 135 5334,68216490660@exemplo.com.br,2024-10-27
b82d5116-5987-46ae-9125-30123af7b1ab,Julia da Mata,1974-05-04,846.596.821-40,44022-413,Silveira do Oeste,PB,Brasil,F,(021) 2190-0739,84659682140@exemplo.com.br,2026-04-15
bc2e69ff-4a55-4fe5-84e0-fc8c89cbbe66,Bárbara Rocha,1950-03-05,230.916.353-59,69390023,Cirino,PR,Brasil,M,+55 61 2701 7345,23091635359@exemplo.com.br,2024-07-28
95270d59-5c5a-4eaf-8f5a-dbf45b7c7d50,Gustavo da Rocha,1942-02-04,901.099.144-92,74953728,Rodrigues de Minas,GO,Brasil,M,0300-267-7783,90109914492@exemplo.com.br,2025-01-11
20570eae-26f0-479e-8507-4fd3325fb431,Nina Siqueira,1956-04-24,037.184.151-11,29169-949,Cirino,RJ,Brasil,F,71 0242 2370,03718415111@exemplo.com.br,2024-12-11
981416bd-0b1a-4575-9d62-4064117e521c,Vitória Novaes,1980-03-04,838.029.524-20,03667911,Abreu,ES,Brasil,F,0900 456 6497,83802952420@exemplo.com.br,2026-02-04
